,id,skilled_prob
0,4,0.9148681985062412
1,5,0.017694283300565432
2,6,0.9714967090734604
3,8,0.06257263823821074
4,9,0.13337082808867515
5,10,0.8074163347774862
6,11,0.23350292915935625
7,13,0.7636083121679628
8,15,0.3823787848571953
9,17,0.9656149256656601
10,24,0.8670542438518511
11,31,0.7091612348536719
12,33,0.08815964261540804
13,39,0.5390211165328204
14,40,0.13485187067521875
15,41,0.7371935829827448
16,42,0.44396226139061246
17,47,0.4459716822314691
18,53,0.24611050489582262
19,56,0.010259089619432544
20,58,0.3003405695425661
21,59,0.97745334567106
22,66,0.5567149777984098
23,68,0.45420249672881075
24,72,0.012317576412971973
25,75,0.020391810374474736
26,84,0.5504752412489845
27,86,0.740010354754785
28,88,0.9614909267292167
29,89,0.5148048208262858
30,90,0.09893637014275293
31,91,0.2987680441404187
32,93,0.8142099220085246
33,95,0.10753197177318319
34,96,0.45455954621859085
35,101,0.47873221544774364
36,106,0.9191956806121137
37,107,0.23399602090968596
38,108,0.42383856221127886
39,110,0.8355577353552569
40,114,0.09387306112808119
41,122,0.8959392734477168
42,127,0.8877006278962971
43,129,0.4920081712288786
44,131,0.19776553184331916
45,132,0.9316493403681348
46,137,0.019221431893183163
47,138,0.9137808768149219
48,143,0.711484332013228
49,148,0.025173465448079788
50,149,0.23804234489750592
51,153,0.030591004868776472
52,165,0.7679186400690483
53,167,0.40866852992639385
54,170,0.6928097731920753
55,172,0.9602224343696618
56,175,0.25153453651840957
57,178,0.9946366125541133
58,183,0.9779292400778441
59,184,0.5519288481008912
60,186,0.6045816829694693
61,191,0.8803675193644164
62,194,0.0941289416820757
63,195,0.9762700137413978
64,198,0.02058384907877963
65,204,0.019936068596423242
66,213,0.7763724563814222
67,216,0.8888329829276193
68,221,0.05261753525690152
69,230,0.8985852354156569
70,232,0.9309960522434659
71,234,0.008342453239308564
72,238,0.9918910466497023
73,239,0.02151061146898809
74,243,0.11939121167692765
75,260,0.14121313766832733
76,268,0.04146296432225379
77,269,0.6872173101605211
78,271,0.13392052799952384
79,273,0.05903642841806244
80,277,0.21536382882728056
81,282,0.9757617137226562
82,293,0.8901873307793702
83,312,0.7941448216217061
84,313,0.17143766524004742
85,321,0.6938735501992969
86,327,0.11933700687047291
87,332,0.38512489191349525
88,337,0.8815549332884802
89,346,0.021047202702242106
90,349,0.968217327781565
91,351,0.8500620424901695
92,355,0.9106430889907692
93,364,0.4037717875293813
94,365,0.8924481685191403
95,367,0.6737990339105843
96,370,0.8782614905679879
97,376,0.22971761899814772
98,377,0.959378593116124
99,378,0.9655708177002973
100,382,0.20955121004513308
101,383,0.37393756751833057
102,385,0.3447178574648483
103,386,0.662560353561001
104,387,0.6626272789504114
105,390,0.4441689859389145
106,395,0.6394493387251763
107,397,0.8651077756767652
108,402,0.3326494028043331
109,403,0.3474208283528253
110,410,0.016853505362092576
111,412,0.011042935397446963
112,424,0.07730708475563243
113,425,0.8207498377435314
114,428,0.11524802607417324
115,430,0.8781944224602083
116,433,0.33190226944881396
117,435,0.1265244938927919
118,442,0.6239103359381255
119,445,0.9005500394751627
120,446,0.05048817982399907
121,449,0.8677834354852832
122,454,0.11656062297727744
123,456,0.9026588468078743
124,458,0.5783044632691356
125,464,0.16142145998007784
126,467,0.3874497113413633
127,469,0.4117733629545917
128,470,0.9070360210906941
129,474,0.32733793056890664
130,475,0.9714101319996582
131,476,0.1375204089406118
132,477,0.9971384362888452
133,484,0.9917690187443243
134,486,0.8106764414192865
135,487,0.9090053395225003
136,489,0.20378744872530016
137,491,0.788195452814741
