,id,skilled_prob
0,4,0.8462399136046889
1,5,0.016517247237723576
2,6,0.9899159196667879
3,8,0.05359178549674681
4,9,0.03625732086137207
5,10,0.713529064018062
6,11,0.2386602186894971
7,13,0.9512991062852428
8,15,0.2403050553502689
9,17,0.9702108681634808
10,24,0.9572398957220857
11,31,0.740531912341174
12,33,0.02476971141813881
13,39,0.436074319714617
14,40,0.15181433509012435
15,41,0.3503152760474935
16,42,0.5628880674367733
17,47,0.3585919058585737
18,53,0.10413762687961761
19,56,0.004470678977173286
20,58,0.23880694054677828
21,59,0.9817460299075819
22,66,0.3467391945289879
23,68,0.3999417375048814
24,72,0.0030700805029920198
25,75,0.013105165916744254
26,84,0.5769273194701511
27,86,0.9032572166115376
28,88,0.984435673248819
29,89,0.8189640389410918
30,90,0.10457470052742777
31,91,0.34777100743152367
32,93,0.7947290492216701
33,95,0.04654906618510986
34,96,0.628246308355416
35,101,0.7753250540571057
36,106,0.9517123687873551
37,107,0.2092263501300762
38,108,0.29992428714621244
39,110,0.7894092785471133
40,114,0.025194683152854534
41,122,0.8554392127830726
42,127,0.9315432000129937
43,129,0.5854945272023456
44,131,0.12613343694194645
45,132,0.8329783015946639
46,137,0.006986786810250706
47,138,0.9325388713991568
48,143,0.2441711107554818
49,148,0.0246594352702776
50,149,0.17041538726530625
51,153,0.02941425886181128
52,165,0.8553436500896784
53,167,0.4271196914782661
54,170,0.8293815893523527
55,172,0.9844473432477719
56,175,0.15497506686704
57,178,0.9811937124181043
58,183,0.9957546669300185
59,184,0.4385778267570709
60,186,0.802314351070551
61,191,0.9037552409299843
62,194,0.06140351950712137
63,195,0.9943253470405937
64,198,0.01862906477449111
65,204,0.0037580411691278963
66,213,0.9123474513107943
67,216,0.8469932075500243
68,221,0.029993052960068878
69,230,0.875571344456342
70,232,0.9738606297371385
71,234,0.0035178492633296922
72,238,0.9949182291582672
73,239,0.04425332340463205
74,243,0.25693186788614736
75,260,0.265571678582524
76,268,0.03630188299180633
77,269,0.5858565452440847
78,271,0.09536049887031027
79,273,0.09924544545904626
80,277,0.14249223658991492
81,282,0.9637353649958594
82,293,0.8781951336558826
83,312,0.8405795261519222
84,313,0.13977370848192402
85,321,0.5602704063860054
86,327,0.07536338397664695
87,332,0.4377145039478887
88,337,0.9781563345807135
89,346,0.029380212524675795
90,349,0.9094602438459936
91,351,0.9247087361245626
92,355,0.9691797080780644
93,364,0.378557560192314
94,365,0.8626867270082197
95,367,0.549566003021021
96,370,0.852767292991004
97,376,0.4629679440580211
98,377,0.9696892513947718
99,378,0.9774409145975091
100,382,0.3242001354350282
101,383,0.3011170312013843
102,385,0.6014064960343986
103,386,0.7561704686400263
104,387,0.4463970454126561
105,390,0.3185069162092819
106,395,0.8401502238848917
107,397,0.9152344361029826
108,402,0.30827579955042933
109,403,0.26411595698741375
110,410,0.008334716246351638
111,412,0.00628080964152058
112,424,0.03329856464837343
113,425,0.9629586853210276
114,428,0.08535046671164817
115,430,0.8896842223318709
116,433,0.16767180409077131
117,435,0.0949381342912858
118,442,0.5925269948295984
119,445,0.8526303503999515
120,446,0.057144789459840396
121,449,0.909022645471368
122,454,0.020731147594856406
123,456,0.7733919764249539
124,458,0.660213681998478
125,464,0.1629854347741127
126,467,0.30774982258061434
127,469,0.41537871606435595
128,470,0.9131675281456001
129,474,0.3914164871053446
130,475,0.9762390221587744
131,476,0.22384154245418253
132,477,0.997997051488355
133,484,0.9967490080665792
134,486,0.9131543280074087
135,487,0.9627907700159176
136,489,0.48183867211569525
137,491,0.7322195147699783
138,499,0.9054552874056996
139,502,0.6086778166252953
140,503,0.18101191563899077
141,507,0.06864548406593038
142,508,0.8295724037857614
143,512,0.06439409018694237
144,514,0.12042368817443341
145,523,0.08717804268022326
146,536,0.9969789212620422
147,538,0.9103012281908196
148,541,0.8568317588501686
149,542,0.005020122591561625
150,543,0.8900703899196256
151,545,0.03323758888225458
152,549,0.7054759559219065
153,553,0.8066016507550018
154,554,0.05307018509611843
155,555,0.7456617913225118
156,563,0.0019006206661853536
157,564,0.23989052195271657
158,566,0.20094454632062617
159,567,0.8541351213416685
160,569,0.00924371168963581
161,571,0.18973970063964288
162,587,0.030724197787534137
163,607,0.9114687149297402
164,611,0.873163784205416
165,613,0.9727399317865805
166,614,0.7579100231398459
167,617,0.8682755120620096
168,624,0.8072913715432862
169,626,0.4294075420328302
170,630,0.9714898553738396
171,633,0.04961305104146587
172,636,0.13100880316550387
173,639,0.4772761123078251
174,640,0.9752304804931167
175,646,0.9647428217275498
176,649,0.0013015747192103209
177,650,0.009177608698937448
178,651,0.9477205373623183
179,652,0.9913150127889157
180,655,0.9690728655637182
181,656,0.4827939096916904
182,659,0.9056973767789155
183,661,0.25918614338258394
184,664,0.03509675787193461
185,666,0.9603724463754892
186,671,0.09157567664880353
187,673,0.9709812038002681
188,675,0.5121558035362926
189,676,0.36824476904527886
190,682,0.34382091452581803
191,687,0.20570145009096136
192,691,0.9823869984666932
193,693,0.9700984127509654
194,698,0.9818000075345775
195,707,0.9721487220159575
196,710,0.9063379707763399
197,715,0.403393877480635
198,720,0.49803581875428776
199,726,0.9815771410652052
200,727,0.9294674273845663
201,729,0.9902775441861693
202,731,0.3442621482308306
203,732,0.906579696153201
204,736,0.9353043408905101
205,738,0.9110654519825558
206,739,0.8501670591858301
207,741,0.744617404442608
208,744,0.07847293822928507
209,747,0.2543409725391429
210,749,0.17283939609323787
211,752,0.21491070622251537
212,757,0.9926551767995688
213,762,0.10073169015185779
214,764,0.16990465480975475
215,772,0.1533032533913878
216,783,0.012049026923372735
217,785,0.953934943521592
218,789,0.2839709841296062
219,790,0.03716109164105055
220,792,0.5950896275605957
221,793,0.9793410408643172
222,801,0.8382523819216973
223,805,0.31156069458104857
224,810,0.013271693600403684
225,823,0.9567473589179405
226,826,0.5154437569957157
227,831,0.22926152175912776
228,833,0.07866624937693734
229,834,0.04772925706813731
230,835,0.8864884697990698
231,837,0.11600206829439295
232,841,0.7984373145339093
233,843,0.017595226351441874
234,845,0.21926823253823258
235,847,0.49568685608913965
236,852,0.21538185802095192
237,856,0.01248071500755191
238,858,0.025520581671422512
239,859,0.9827976495227652
240,862,0.05353837525157848
241,866,0.019287069594827625
242,871,0.5755764952245718
243,875,0.8388737276548681
244,877,0.8554832658266651
245,879,0.8487106427141712
246,880,0.7372600699019658
247,882,0.0008953181850921495
248,885,0.9599286749340518
249,886,0.15971914847658797
250,896,0.042504300661132755
251,900,0.6396097965914914
252,902,0.14999003581976783
253,908,0.5239705161973917
254,913,0.9814051099080663
255,916,0.05861179133883901
256,920,0.9770396746753681
257,922,0.1607933748733204
258,924,0.9152385774431505
259,925,0.968080324215651
260,930,0.2286098077294412
261,935,0.7049165525407117
262,938,0.03458596577760196
263,941,0.04918384941401394
264,944,0.016245085304369015
265,949,0.898672882149399
266,951,0.8396958790137977
267,953,0.9343693362642571
268,954,0.033588272357305125
269,964,0.9980993226489147
270,966,0.02120383485383736
271,968,0.8130701010157656
272,978,0.13943556069989846
273,979,0.22742464849100213
274,982,0.9334098946735724
275,987,0.9666415629774522
276,988,0.012610889936157181
277,989,0.12937997579396993
278,996,0.45232637546306353
279,1004,0.10865446564122953
280,1009,0.1982005480761248
281,1014,0.25260776559813003
282,1025,0.9948675799638491
283,1029,0.9334933595215921
284,1031,0.5992140823733201
285,1034,0.009086044708049459
286,1037,0.9171354113383956
287,1038,0.4004193105337946
288,1044,0.0316283643798545
289,1055,0.23321377834216925
290,1056,0.9872500572089908
291,1061,0.1326435031327441
292,1062,0.4663640361335548
293,1063,0.8368718189410097
294,1068,0.14682865978442394
295,1069,0.6411224491401804
296,1070,0.951383864141116
297,1072,0.8849638062394829
298,1075,0.9399973540872902
299,1077,0.056522495983834915
300,1078,0.08984437715526561
301,1079,0.989030639663794
302,1080,0.930686217570804
303,1082,0.9648258283052583
304,1084,0.18198712521834504
305,1085,0.005429683472790177
306,1086,0.5789934977035605
307,1087,0.7910766559425183
308,1092,0.11702794985420673
309,1095,0.006617442241180308
310,1101,0.22211845704925423
311,1105,0.0020631931266258713
312,1110,0.002171492114967325
313,1111,0.0019280330463566822
314,1112,0.0013107731603758986
315,1114,0.06810926926376316
316,1120,0.8542792557572984
317,1127,0.008296760437466908
318,1132,0.9514223259697946
319,1143,0.49967021071412393
320,1145,0.9799932219101435
321,1147,0.5863318990866258
322,1156,0.2268574238831874
323,1160,0.8089942223787833
324,1165,0.5598325239819637
325,1168,0.4568788156504431
326,1175,0.9925451868680268
327,1176,0.02209089768710047
328,1177,0.9578953003313266
329,1178,0.4305802534183245
330,1182,0.8163244135438725
331,1184,0.9702174244905608
332,1185,0.5191298126484182
333,1190,0.43062742351782546
334,1194,0.43661101372688554
335,1195,0.01738224096277501
336,1198,0.9055110072242653
337,1199,0.8783722309158518
338,1200,0.9668265972633165
339,1203,0.615590270712315
340,1204,0.4973786473513146
341,1205,0.7261537130987727
342,1209,0.023380798068048485
343,1213,0.9515211017690914
344,1225,0.923085213771184
345,1230,0.1530079533791837
346,1231,0.7644180390119499
347,1233,0.30210887453380514
348,1234,0.9983088004380359
349,1239,0.9770474125000047
350,1240,0.34162416525332157
351,1242,0.12140989964190084
352,1245,0.9499207153730616
353,1249,0.9848089789218746
354,1251,0.5327148516314821
355,1252,0.002172473715474371
356,1253,0.9130046865445213
357,1254,0.4558503844269983
358,1255,0.9531813292724046
359,1256,0.9910613841119607
360,1257,0.9028619501732682
361,1266,0.6438064109001659
362,1269,0.7217448339570028
363,1278,0.9718658344693148
364,1280,0.6465655875242475
365,1287,0.08693019978838894
366,1291,0.9737007372642783
367,1295,0.9713403314032713
368,1296,0.3742213654756757
369,1304,0.5193293607156996
370,1310,0.03909341019669032
371,1312,0.04113808248662017
372,1313,0.3989679478352268
373,1320,0.9394543601666195
374,1324,0.9221410797609151
375,1328,0.021888919677727083
376,1329,0.002778468625475798
377,1330,0.05978279075948295
378,1332,0.4521127312418843
379,1338,0.8916030748228327
380,1340,0.02227918131676171
381,1342,0.00723121554467229
382,1346,0.8244174162169365
383,1348,0.038974783238243764
384,1349,0.4285718742011537
385,1350,0.1113043928038027
386,1352,0.04381848112747899
387,1356,0.9541014251201465
388,1362,0.5426622542189147
389,1363,0.6551722423085565
390,1364,0.817065326154192
391,1371,0.08643333715701249
392,1372,0.8585637933690794
393,1381,0.7563574751720978
394,1385,0.8883379857929429
395,1386,0.037928838976669654
396,1389,0.582858937897736
397,1390,0.043416806920267406
398,1391,0.3065615339203029
399,1396,0.07039298972252023
400,1397,0.987469136615015
401,1402,0.893884679453032
402,1404,0.8135325268128983
403,1407,0.11822010802247365
404,1408,0.08494856660908172
405,1419,0.3569292244638555
406,1421,0.8081061203442557
407,1434,0.1459084044113997
408,1438,0.2364597433827883
409,1439,0.021507403802900324
410,1458,0.5155531558799438
411,1463,0.7864409606972137
412,1464,0.030542280433136268
413,1467,0.004932359780931432
414,1474,0.4311848027304324
415,1480,0.17321268240746673
416,1487,0.33837902052701724
417,1491,0.9816146892476255
418,1500,0.9095572469255273
419,1507,0.49091379198582424
420,1512,0.0047602129682922725
421,1513,0.986607384241463
422,1514,0.9876255454735429
423,1515,0.8974730664867537
424,1516,0.0008099925286803553
425,1519,0.9268519691043956
426,1520,0.029813793294481635
427,1533,0.7782511203059779
428,1541,0.8510680605545409
429,1543,0.012208741789794943
430,1549,0.1450789141118674
431,1554,0.5137404373838147
432,1555,0.6979387938018072
433,1565,0.9466274244190644
434,1580,0.36855883016963664
435,1586,0.9454448478403942
436,1592,0.019852929646244265
437,1593,0.7909927969614073
438,1594,0.6229487574993121
439,1599,0.2947610501871274
440,1604,0.8020351135810124
441,1607,0.08776008535792473
442,1610,0.3713806350937215
443,1618,0.37154306567148687
444,1622,0.9971474635971161
445,1628,0.6266109041067399
446,1635,0.006229419575293415
447,1637,0.9990346491688794
448,1638,0.0019203981790853735
449,1639,0.9913640949447426
450,1641,0.9830651535559004
451,1644,0.8473631618720687
452,1649,0.5282452920300217
453,1651,0.5435356199661391
454,1652,0.7652061375889874
455,1653,0.4884972241308485
456,1655,0.46687892259374486
457,1656,0.009803316833851067
458,1660,0.29336188729960894
459,1661,0.7982556958710931
460,1668,0.7352768083856661
461,1672,0.3695921488719758
462,1673,0.4785432707127437
463,1683,0.8924370959478348
464,1687,0.9864620158657459
465,1693,0.07032442247434786
466,1694,0.03758599472896756
467,1697,0.5278875576120209
468,1698,0.9960965341771667
469,1702,0.9767092154096058
470,1705,0.7976325979293472
471,1708,0.2723517467779331
472,1712,0.29576475973290406
473,1715,0.004610417382406143
474,1722,0.9739507128969767
475,1735,0.6929557327180916
476,1736,0.3557590643219846
477,1740,0.5975869265183664
478,1745,0.9863151353742319
479,1750,0.15013317540571733
480,1762,0.12233254241023815
481,1765,0.4220337274391572
482,1770,0.7509332566348155
483,1774,0.05541957850634079
484,1777,0.03361366126716923
485,1780,0.23664421823272166
486,1782,0.27534716507829887
487,1785,0.07445731181279354
488,1789,0.9084411429307717
489,1790,0.3371235102726408
490,1791,0.891067773122332
491,1797,0.03061119978937378
492,1803,0.9867211457133381
493,1810,0.977570852579115
494,1811,0.021268620641740458
495,1817,0.7070708967994936
496,1822,0.9537047718426783
497,1824,0.9751866116249734
498,1825,0.015252543215310981
499,1826,0.051168602765211145
500,1829,0.09636723487109015
501,1838,0.0127489016450444
502,1841,0.4505844856802026
503,1847,0.4406838952543382
504,1848,0.36523701179032164
505,1849,0.17983803502477286
506,1851,0.01086109258869708
507,1852,0.7190554955502265
508,1855,0.2344367227557062
509,1858,0.1969602820173932
510,1861,0.7821471239767204
511,1866,0.0312115031644618
512,1869,0.952879117557295
513,1872,0.05679524394752898
514,1879,0.7197045705241708
515,1887,0.5555288864116249
516,1889,0.11190647231326795
517,1891,0.206125599088132
518,1895,0.06797833601944477
519,1897,0.7110300665049474
520,1902,0.6451342970134212
521,1912,0.13168785394039872
522,1913,0.09317140575610117
523,1914,0.7997500156606809
524,1919,0.30529789576415667
525,1924,0.005876528841007373
526,1927,0.12686211752045462
527,1931,0.8106644299136903
528,1937,0.08384686749206335
529,1946,0.9292108624494962
530,1947,0.7603906424020613
531,1951,0.1518875369928865
532,1954,0.9502129909571666
533,1959,0.03536460621445257
534,1962,0.38309998786373584
535,1963,0.6600139830841044
536,1968,0.011274371327150581
537,1971,0.9971502294950819
538,1972,0.5917253299281611
539,1973,0.31689840298406663
540,1977,0.05094309370721676
541,1978,0.8233845242190286
542,1979,0.09894996274597616
543,1985,0.060184130975080956
544,1986,0.9722177012453088
545,1988,0.8339240049408294
546,1990,0.4908872494354672
547,1992,0.43308799103470635
548,1995,0.007429241107703839
549,1996,0.9789899392170619
550,1997,0.010185437478686473
551,1999,0.00901799112643592
552,2003,0.023909820937348197
553,2008,0.4140366709599145
554,2010,0.3792299187632304
555,2015,0.7989995155127029
556,2021,0.8989133424084084
557,2024,0.46025542731984326
558,2026,0.010796560971694137
559,2032,0.6578775361702982
560,2034,0.202780174096092
561,2035,0.7501597343826528
562,2037,0.9903734056487388
563,2039,0.9063965890940997
564,2041,0.3504611874532625
565,2055,0.47247523905574884
566,2061,0.15106206746054887
567,2065,0.8736804502201732
568,2067,0.0013860893404457533
569,2069,0.5561550178617257
570,2070,0.4712675632225703
571,2073,0.864351142836263
572,2074,0.10469535053236322
573,2084,0.8692877237265314
574,2085,0.0748627462040966
575,2087,0.876921641711218
576,2088,0.921804893013995
577,2089,0.8067562511456615
578,2093,0.17040771893569093
579,2096,0.9516604596796991
580,2098,0.539721643485167
581,2109,0.9736744839620146
582,2112,0.05481779904765611
583,2113,0.11371589828368285
584,2114,0.06556558263365724
585,2115,0.5084956147748009
586,2116,0.8043004262098008
587,2128,0.48308647345877964
588,2129,0.08620991100158941
589,2131,0.9279498899164134
590,2132,0.4281903323220236
591,2136,0.4524808308141212
592,2137,0.9322091728114843
593,2138,0.40103466559667
594,2140,0.49888363553344356
595,2143,0.9566017274594295
596,2145,0.9560148062068129
597,2153,0.4245714890529795
598,2156,0.908204490723263
599,2158,0.9777294957710743
600,2173,0.43689212824090773
601,2174,0.7271446415289621
602,2175,0.004713622160485537
603,2178,0.05642935139492051
604,2186,0.16018642839568545
605,2187,0.931810370771436
606,2188,0.4111734869858058
607,2190,0.9681489794142245
608,2192,0.8003359493210727
609,2193,0.9953451836429811
610,2199,0.016964636687694927
611,2207,0.035739171882429074
612,2221,0.10415282329065573
613,2224,0.01715453168986224
614,2226,0.6473920144825042
615,2230,0.014355347489275513
616,2231,0.7710777210811103
617,2235,0.8727838079677183
618,2241,0.247532401012545
619,2242,0.160616351681702
620,2248,0.18675915164033854
621,2254,0.025877428537432533
622,2258,0.6268977207394537
623,2259,0.03427171790799622
624,2260,0.08215406504700871
625,2264,0.9366844013386395
626,2265,0.06884294234969073
627,2266,0.2352617739630433
628,2272,0.33893188994508694
629,2274,0.11790868046773817
630,2277,0.17906440501028476
631,2278,0.9468256527779668
632,2281,0.1531400464970829
633,2283,0.8462257380484522
634,2284,0.07789338617428604
635,2285,0.9178088024227845
636,2287,0.09317258517865071
637,2288,0.7117852272088141
