,id,skilled_prob
0,4,0.8302113678674992
1,5,0.0035446917644144996
2,6,0.9870958946549362
3,8,0.044347821710360565
4,9,0.019061017003748525
5,10,0.7455734800756508
6,11,0.16022577576801805
7,13,0.9518016437536801
8,15,0.12270796415487001
9,17,0.9756585204138113
10,24,0.9608837799690199
11,31,0.6811443574797966
12,33,0.008739079616522608
13,39,0.28149724788935826
14,40,0.1042360990988113
15,41,0.28216105287901516
16,42,0.5768195595646313
17,47,0.42358893318451296
18,53,0.08774100606504859
19,56,0.0032352912037947102
20,58,0.24485705770563218
21,59,0.9920527022691452
22,66,0.3198052165583116
23,68,0.28108705273045004
24,72,0.0007508762300304213
25,75,0.014312969103407503
26,84,0.6261045156847673
27,86,0.9310161102885581
28,88,0.9939940990698657
29,89,0.8858859597793172
30,90,0.04594201024078543
31,91,0.28441884839513804
32,93,0.7409412097522267
33,95,0.010677888912627657
34,96,0.7306066629762629
35,101,0.7178797496010447
36,106,0.9693041684898966
37,107,0.10816206582837205
38,108,0.1812401941167339
39,110,0.6967058704526978
40,114,0.007464915427968817
41,122,0.8665734248964666
42,127,0.9499456100277871
43,129,0.5590030980543446
44,131,0.07818114168907843
45,132,0.925219315331181
46,137,0.005920969245945684
47,138,0.9549258852092686
48,143,0.19791632173760262
49,148,0.016668882977085103
50,149,0.15467462793821304
51,153,0.020087714777880822
52,165,0.9117003696792837
53,167,0.3251157870132965
54,170,0.941556440199686
55,172,0.9962210652369795
56,175,0.11364092501661255
57,178,0.9816123578967875
58,183,0.9967971351614086
59,184,0.3767908321054089
60,186,0.8482514627722634
61,191,0.9076154070609405
62,194,0.03426462579263745
63,195,0.9951137262116151
64,198,0.008233740825634099
65,204,0.0024454958131946963
66,213,0.9424883779662229
67,216,0.9342274838276362
68,221,0.009562530431709146
69,230,0.8821763454372814
70,232,0.9863095165048286
71,234,0.0010889288056755463
72,238,0.9964629385992595
73,239,0.01718259771895028
74,243,0.2213947014901888
75,260,0.24700087765220372
76,268,0.01651223997629391
77,269,0.6607813482015835
78,271,0.11349080291304559
79,273,0.05147027941010454
80,277,0.12642530152367998
81,282,0.9622069013096837
82,293,0.9537871119999308
83,312,0.8434026829636375
84,313,0.12200303780711805
85,321,0.5481537254394897
86,327,0.06458131569840649
87,332,0.2870208262775499
88,337,0.9871244566463929
89,346,0.023938476542664216
90,349,0.9384972017246842
91,351,0.9697701717871448
92,355,0.9913534722318766
93,364,0.34083669723679133
94,365,0.7868304435580867
95,367,0.5085716136373402
96,370,0.9334207250090513
97,376,0.45418604846582566
98,377,0.9731044843878727
99,378,0.9954135900616788
100,382,0.24581210239315085
101,383,0.2682123513877341
102,385,0.45549843267387885
103,386,0.7593648986378335
104,387,0.4964377255231629
105,390,0.38064886404310505
106,395,0.8920884049592083
107,397,0.9448129837512137
108,402,0.18172020408752346
109,403,0.07735756240156828
110,410,0.00203726315949193
111,412,0.0034037226605088803
112,424,0.017162650597492935
113,425,0.9923843497402002
114,428,0.04468350802541455
115,430,0.8897006658460405
116,433,0.11742031709854592
117,435,0.057028937394802755
118,442,0.5703208529378915
119,445,0.9039825561420323
120,446,0.027025462629681165
121,449,0.9740907738049607
122,454,0.007770647919648603
123,456,0.7883696912522711
124,458,0.6717127929719255
125,464,0.057659154827348374
126,467,0.23264426153202822
127,469,0.3956365320385555
128,470,0.9632842753677336
129,474,0.19081730772799602
130,475,0.9796737045983824
131,476,0.14583570786721456
132,477,0.9992425515048547
133,484,0.9988975873423749
134,486,0.8555631039082725
135,487,0.9716070593880848
136,489,0.5717800742382368
137,491,0.8674541885014274
138,499,0.9594039370889058
139,502,0.6636021522624467
140,503,0.09745987267241528
141,507,0.042845697380265495
142,508,0.8832195541221711
143,512,0.05766172415763754
144,514,0.31839737939749146
145,523,0.08111174684110276
146,536,0.9985962443841634
147,538,0.9202430892761938
148,541,0.8147834632455114
149,542,0.002804480971025031
150,543,0.8829138488594431
151,545,0.03634817339166898
152,549,0.741380468207605
153,553,0.7947579080435898
154,554,0.06002417967868891
155,555,0.8945649555953501
156,563,0.0005893575155457465
157,564,0.12291173949020859
158,566,0.1670397999851324
159,567,0.7848726700067763
160,569,0.005091579306357402
161,571,0.16878940424559338
162,587,0.02954908671949676
163,607,0.9160278221273292
164,611,0.8387061445493487
165,613,0.9865654615513223
166,614,0.8268746168160476
167,617,0.8756945290750411
